ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,"On a scale of 1 to 10, how would you rate the effectiveness of the diversity training program in terms of creating a more inclusive environment?",Have you participated in any diversity training programs offered by the company?,0.23076923076923078,0.5,0.3157894736842105,0.08,0.18181818181818182,0.1111111111111111,0.15384615384615385,0.3333333333333333,0.21052631578947367
0,"On a scale of 1 to 10, how would you rate the effectiveness of the diversity training program in terms of creating a more inclusive environment?","On a scale of 1 to 10, how would you rate the overall quality of diversity training programs provided by the company? (1 being very poor, 10 being excellent)",0.6538461538461539,0.5862068965517241,0.6181818181818182,0.52,0.4642857142857143,0.49056603773584906,0.6153846153846154,0.5517241379310345,0.5818181818181819
0,"On a scale of 1 to 10, how would you rate the effectiveness of the diversity training program in terms of creating a more inclusive environment?",Which aspects of the diversity training programs do you find most beneficial? (Select all that apply),0.23076923076923078,0.375,0.2857142857142857,0.16,0.26666666666666666,0.2,0.19230769230769232,0.3125,0.2380952380952381
0,"On a scale of 1 to 10, how would you rate the effectiveness of the diversity training program in terms of creating a more inclusive environment?",Do you believe the diversity training programs have positively impacted the company's culture and workplace environment?,0.2692307692307692,0.4117647058823529,0.3255813953488372,0.12,0.1875,0.14634146341463414,0.23076923076923078,0.35294117647058826,0.2790697674418605
0,"On a scale of 1 to 10, how would you rate the effectiveness of the diversity training program in terms of creating a more inclusive environment?",What improvements or changes would you suggest to enhance the quality of diversity training programs?,0.3076923076923077,0.5333333333333333,0.3902439024390244,0.12,0.21428571428571427,0.15384615384615383,0.2692307692307692,0.4666666666666667,0.3414634146341463
0,"On a scale of 1 to 10, how would you rate the effectiveness of the diversity training program in terms of creating a more inclusive environment?",How can the company ensure that diversity training programs are more inclusive and beneficial for all employees?,0.2692307692307692,0.4117647058823529,0.3255813953488372,0.12,0.1875,0.14634146341463414,0.2692307692307692,0.4117647058823529,0.3255813953488372
0,"On a scale of 1 to 10, how would you rate the effectiveness of the diversity training program in terms of creating a more inclusive environment?",Any additional comments or suggestions regarding diversity training programs?,0.11538461538461539,0.3333333333333333,0.17142857142857146,0.08,0.25,0.12121212121212122,0.11538461538461539,0.3333333333333333,0.17142857142857146
1,How well do you think the diversity training program addressed the topic of unconscious bias?,Have you participated in any diversity training programs offered by the company?,0.3333333333333333,0.4166666666666667,0.3703703703703704,0.14285714285714285,0.18181818181818182,0.16,0.3333333333333333,0.4166666666666667,0.3703703703703704
1,How well do you think the diversity training program addressed the topic of unconscious bias?,"On a scale of 1 to 10, how would you rate the overall quality of diversity training programs provided by the company? (1 being very poor, 10 being excellent)",0.5333333333333333,0.27586206896551724,0.36363636363636365,0.14285714285714285,0.07142857142857142,0.09523809523809523,0.4666666666666667,0.2413793103448276,0.3181818181818182
1,How well do you think the diversity training program addressed the topic of unconscious bias?,Which aspects of the diversity training programs do you find most beneficial? (Select all that apply),0.4666666666666667,0.4375,0.45161290322580644,0.2857142857142857,0.26666666666666666,0.2758620689655172,0.26666666666666666,0.25,0.2580645161290323
