ID,GENERATED,GROUND_TRUTH,R1_PRECISION,R1_RECALL,R1_F1_SCORE,R2_PRECISION,R2_RECALL,R2_F1_SCORE,RL_PRECISION,RL_RECALL,RL_F1_SCORE
0,"On a scale of 1 to 10, how would you rate the level of collaboration in your workplace?","On a scale of 1 to 5, how would you rate the overall workplace culture within the company? (1 being very poor, 5 being excellent)",0.6666666666666666,0.48,0.5581395348837209,0.5294117647058824,0.375,0.4390243902439025,0.6666666666666666,0.48,0.5581395348837209
0,"On a scale of 1 to 10, how would you rate the level of collaboration in your workplace?",How would you describe the level of teamwork and collaboration within your team or department?,0.4444444444444444,0.5333333333333333,0.4848484848484848,0.23529411764705882,0.2857142857142857,0.2580645161290323,0.4444444444444444,0.5333333333333333,0.4848484848484848
0,"On a scale of 1 to 10, how would you rate the level of collaboration in your workplace?",Do you feel that diversity and inclusion are valued and promoted within the company?,0.1111111111111111,0.14285714285714285,0.125,0.0,0.0,0.0,0.1111111111111111,0.14285714285714285,0.125
0,"On a scale of 1 to 10, how would you rate the level of collaboration in your workplace?","On a scale of 1 to 10, how comfortable do you feel expressing your ideas and opinions within the company? (1 being very uncomfortable, 10 being very comfortable)",0.6111111111111112,0.39285714285714285,0.4782608695652174,0.4117647058823529,0.25925925925925924,0.3181818181818182,0.5555555555555556,0.35714285714285715,0.43478260869565216
0,"On a scale of 1 to 10, how would you rate the level of collaboration in your workplace?",What improvements would you suggest to enhance workplace culture within the company?,0.2777777777777778,0.4166666666666667,0.33333333333333337,0.058823529411764705,0.09090909090909091,0.07142857142857142,0.16666666666666666,0.25,0.2
0,"On a scale of 1 to 10, how would you rate the level of collaboration in your workplace?",How can the company better promote a sense of belonging and inclusivity among employees?,0.2222222222222222,0.2857142857142857,0.25,0.0,0.0,0.0,0.16666666666666666,0.21428571428571427,0.1875
0,"On a scale of 1 to 10, how would you rate the level of collaboration in your workplace?",Any additional comments or feedback regarding workplace culture?,0.05555555555555555,0.125,0.07692307692307691,0.0,0.0,0.0,0.05555555555555555,0.125,0.07692307692307691
1,Do you feel that your workplace culture is inclusive and encourages diversity?,"On a scale of 1 to 5, how would you rate the overall workplace culture within the company? (1 being very poor, 5 being excellent)",0.25,0.12,0.16216216216216217,0.09090909090909091,0.041666666666666664,0.05714285714285715,0.25,0.12,0.16216216216216217
1,Do you feel that your workplace culture is inclusive and encourages diversity?,How would you describe the level of teamwork and collaboration within your team or department?,0.25,0.2,0.22222222222222224,0.0,0.0,0.0,0.16666666666666666,0.13333333333333333,0.14814814814814814
1,Do you feel that your workplace culture is inclusive and encourages diversity?,Do you feel that diversity and inclusion are valued and promoted within the company?,0.5833333333333334,0.5,0.5384615384615384,0.2727272727272727,0.23076923076923078,0.24999999999999994,0.5,0.42857142857142855,0.4615384615384615
