QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
1146004,0,How would you rate the overall cleanliness of your workplace?,Working Environment,0.0,0.0,0.0
1146004,1,How would you rate the temperature in your workplace?,Working Environment,0.0,0.0,0.0
1146004,2,How noisy is your workplace?,Working Environment,0.0,0.0,0.0
1146004,3,How would you rate the amount of natural light in your workplace?,Working Environment,0.0,0.0,0.0
1146004,4,How would you rate the number of plants and other greenery in your workplace?,Working Environment,0.0,0.0,0.0
1146004,5,How would you rate the overall organization of your workplace?,Working Environment,0.0,0.0,0.0
500000002,0,"Overall, how satisfied are you with your job?",I am satisfied with the job-related training my organization offers.,0.3157894736842105,0.099609547766475,0.015078129418567619
500000002,1,Do you feel valued and supported by your organization?,Communication between senior leaders and employees is good in my organization.,0.1999999999999999,0.06465853386809267,0.005441596808165005
500000002,2,Do you feel that your opinions and ideas are taken into consideration?,Ã¯Â¿Â½I feel completely involved in my work.,0.1052631578947368,0.021643359606746324,0.0015355851527867025
500000002,3,Do you feel that your work contributes to a larger goal?,Ã¯Â¿Â½I feel completely involved in my work.,0.2222222222222222,0.057219973009446666,0.005755992150385688
500000002,4,Do you feel that your job is preparing you for future opportunities?,Ã¯Â¿Â½I feel completely involved in my work.,0.1052631578947368,0.04053052316782293,0.0022984597372200663
500000002,5,Do you feel that your organization cares about your well-being?,Ã¯Â¿Â½I feel completely involved in my work.,0.1111111111111111,0.05410826381221117,0.0025109165385197732
500100006,0,Do you offer any benefits to your employees?,Do you feel that the benefits provided adequately meet your needs?,0.4210526315789474,0.23925099859052384,0.00789071695907373
500100006,1,What type of benefits do you offer? (select all that apply),Which of the following benefits do you find most valuable? (Select all that apply),0.64,0.22608561734498764,0.03289983443096422
500100006,2,How satisfied are you with the benefits package you offer?,"On a scale of 1 to 10, how satisfied are you with the benefits provided by the company? (1 being very dissatisfied, 10 being very satisfied)",0.3888888888888889,0.2505718255527561,0.004541794754157528
500100006,3,What is the most important benefit for your employees?,Is the access to benefits pack effectively communicated by the company to employees?,0.3636363636363637,0.2101414542553622,0.008580871162916769
500100006,4,Do you think that benefits play a role in employee satisfaction and retention?,Do you feel that the benefits provided adequately meet your needs?,0.3333333333333333,0.1636937513453019,0.008835142991833606
500100007,0,What is your overall job satisfaction?,What is your role in the company?,0.4615384615384615,0.07558656881965152,0.01480973557621089
500100007,1,Do you feel that your skills and abilities are being fully utilized?,Do you feel that opportunities for career growth and advancement within the company are effectively communicated?,0.4285714285714285,0.18028420044111443,0.010750264835835747
500100007,2,Do you have opportunities for career growth and advancement?,Do you feel that opportunities for career growth and advancement within the company are effectively communicated?,0.64,0.23316735741288167,0.027594018517149124
500100007,3,Do you feel valued and supported by your employer?,Do you feel that the training and development opportunities provided align with your career goals?,0.4166666666666667,0.1999737756323434,0.01006680218608742
500100007,4,Do you feel like your work is meaningful and makes a positive impact?,Do you feel that the training and development opportunities provided align with your career goals?,0.2857142857142857,0.16423044617864255,0.0047357298300097495
500100007,5,Do you feel like you have a good work-life balance?,Do you have any additional comments or feedback regarding career development?,0.2727272727272727,0.1312131741351342,0.006295139537858707
500100012,0,My work gives me a feeling of accomplishment,Do you feel that your efforts and contributions are adequately recognized by the company?,0.0909090909090909,0.035573122529644265,0.002374666062584948
500100012,1,I feel valued and respected by my organization,Do you feel that your efforts and contributions are adequately recognized by the company?,0.2727272727272727,0.09193675889328061,0.012419940945804495
500100012,2,I am motivated by the work I do,What could the company do to increase your motivation and job satisfaction?,0.2,0.15432806324110673,0.002026826305675765
500100012,3,I feel that my opinions and ideas are taken into consideration,Do you feel that your efforts and contributions are adequately recognized by the company?,0.32,0.11277591973244146,0.014671639019697768
500100012,4,I feel that my work is meaningful and makes a positive contribution,Do you feel that your efforts and contributions are adequately recognized by the company?,0.3076923076923076,0.12321937321937318,0.013392241134406369
500100012,5,I feel that I am able to make a difference in my organization,How motivated do you feel to perform well in your job on a daily basis?,0.2142857142857142,0.11811640211640209,0.006614173175443012
500100037,0,I feel that I have enough time to get things done at work,How often do you feel pressure at work?,0.2857142857142857,0.11404518705166766,0.006214824434985818
500100037,1,I feel that I have to make a lot of effort to meet the expectations of my job,How long have you been with the company?,0.1538461538461538,0.08195360719505192,0.00202113030713491
500100037,2,I feel that I am able to handle the pressure of work,How often do you feel pressure at work?,0.3,0.14352658262759602,0.003956955207029989
500100037,3,I feel that I have to make a choice between work and my personal life,How often do you feel pressure at work?,0.1739130434782609,0.08490585911042732,0.002589111108134927
500100037,4,I feel that I can talk to my supervisor about work pressure,Do you feel comfortable discussing work-related pressure with your manager or HR?,0.24,0.12369554760859106,0.007184022927934819
500100047,0,What is the overall effectiveness of the training and development programs?,How satisfied are you with the quality of training and development programs offered by the company?,0.4444444444444444,0.3133284493284493,0.010929402991527535
500100047,1,How would you rate the relevance of the training and development programs to your job?,How satisfied are you with the quality of training and development programs offered by the company?,0.5161290322580646,0.321064886911383,0.01654671552689933
500100047,2,Do you feel that the training and development programs have helped you in your career?,Did the training programs you attended align with your career goals and development needs?,0.4137931034482759,0.31217797552836485,0.008448300756866176
500100047,3,How satisfied are you with the trainers and facilitators of the training and development programs?,How satisfied are you with the quality of training and development programs offered by the company?,0.7096774193548386,0.3464412309974045,0.04468634976805136
500100047,4,How would you rate the quality of the training materials and resources?,How satisfied are you with the quality of training and development programs offered by the company?,0.5,0.2633255633255633,0.01801277372372944
500100051,0,Do you feel like you have enough time to do things you enjoy outside of work?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.6875,0.2402105734767025,0.055494785644775904
500100051,1,Do you feel like your work is affecting your personal relationships?,How often do you feel that work interferes with your personal life or vice versa?,0.4615384615384615,0.2716939071325036,0.015720794803839946
500100051,2,Do you feel like you have a good balance between your work and personal life?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.4516129032258064,0.2623843503468207,0.02512257884213251
500100051,3,Do you feel like you are able to disconnect from work when you are not at work?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.3636363636363636,0.16869745845552295,0.016692877634064608
500100052,0,Do you feel like you have enough time to do things you enjoy outside of work?,Do you feel encouraged to take breaks and utilize your vacation time?,0.2857142857142857,0.13604080488377013,0.009154529693192354
500100052,1,Do you feel that your work interferes with your personal life?,Do you think that your company is maintaining a healthy work-life balance?,0.4999999999999999,0.25024081943990406,0.01738157291190342
500100052,2,Do you feel like you have to choose between work and personal life?,Do you feel encouraged to take breaks and utilize your vacation time?,0.4,0.19498079197327317,0.01749893358990238
500100052,3,Do you feel that your employer cares about your work-life balance?,Do you think that your company is maintaining a healthy work-life balance?,0.5599999999999999,0.2473577320193861,0.02968105703486087
500100053,0,"Do you feel like you have enough time to do things you enjoy, outside of work?",Do you feel that you have enough time to attend to personal and family matters outside of work hours?,0.6285714285714286,0.19766081029185867,0.03915155736603087
500100053,1,How often do you work on weekends?,How long have you been with the company?,0.2666666666666666,0.16885474127321948,0.008336773570949854
500100053,2,Do you feel like your work is affecting your personal life in a negative way?,What is your role in the company?,0.2727272727272727,0.17943805288144263,0.0037112942820418855
500100053,3,How many hours do you work per week?,How long have you been with the company?,0.25,0.15039703298974397,0.0063021778230715085
500100053,4,Do you feel like you have a good work-life balance?,Do you feel that you have enough time to attend to personal and family matters outside of work hours?,0.3999999999999999,0.23763795171689905,0.018675484807584224
500100054,0,Do you feel like you have enough time to do things you enjoy outside of work?,What type of employment do you have?,0.2608695652173912,0.13812643303326527,0.00918139276482166
500100054,1,Do you feel like your work is affecting your personal relationships?,How often do you feel overwhelmed by your workload?,0.3999999999999999,0.18930820813173752,0.011914392922704407
500100054,2,Do you feel like you are able to disconnect from work when you are not at work?,How often do you feel overwhelmed by your workload?,0.2307692307692307,0.12143532350905618,0.006224766762794587
