QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
1146004,0,How would you rate the overall cleanliness of your workplace?,Working Environment,0.0,0.0,0.0
1146004,1,How would you rate the temperature in your workplace?,Working Environment,0.0,0.0,0.0
1146004,2,How noisy is your workplace?,Working Environment,0.0,0.0,0.0
1146004,3,How would you rate the amount of natural light in your workplace?,Working Environment,0.0,0.0,0.0
1146004,4,How would you rate the number of plants and other greenery in your workplace?,Working Environment,0.0,0.0,0.0
1146004,5,How would you rate the overall organization of your workplace?,Working Environment,0.0,0.0,0.0
500000002,0,"Overall, how satisfied are you with your job?",Ã¯Â¿Â½I am satisfied with my overall compensation.,0.0861775895147389,0.02630489262882737,0.0013137388567124072
500000002,1,Do you feel valued and supported by your organization?,Ã¯Â¿Â½I feel completely involved in my work.,0.0552422012763417,0.012968356421225069,0.0004222160816619406
500000002,2,Do you feel that your opinions and ideas are taken into consideration?,Ã¯Â¿Â½I feel completely involved in my work.,0.0433878443543601,0.010030307483044468,0.000326040007869879
500000002,3,Do you feel that your work contributes to a larger goal?,My organization is dedicated to my professional development.,0.0466894505584833,0.020377266277928463,0.0005694980271291745
500000002,4,Do you feel that your job is preparing you for future opportunities?,I am satisfied with my opportunities for professional growth.,0.0433878443543601,0.015670606808172276,0.00044168236848327253
500000002,5,Do you feel that your organization cares about your well-being?,My organization is dedicated to my professional development.,0.0505809043128382,0.020065915397464208,0.0005796781362764732
500100006,0,Do you offer any benefits to your employees?,Do you feel that the benefits provided adequately meet your needs?,0.1836857862027696,0.06532744697539473,0.0024400760508262696
500100006,1,What type of benefits do you offer? (select all that apply),Which of the following benefits do you find most valuable? (Select all that apply),0.3840950616943043,0.09815550642224646,0.01327414935320066
500100006,2,How satisfied are you with the benefits package you offer?,Do you feel that the benefits provided adequately meet your needs?,0.1651999549110089,0.08407641702724038,0.0017054751746426082
500100006,3,What is the most important benefit for your employees?,What do you think has the highest priority for you?,0.0856202833659852,0.04571327208173667,0.0005082205708516312
500100006,4,Do you think that benefits play a role in employee satisfaction and retention?,Do you feel that the benefits provided adequately meet your needs?,0.1601281538050871,0.06706381165812075,0.0018202770078130015
500100007,0,What is your overall job satisfaction?,What is your role in the company?,0.3785581357133378,0.03566238314225188,0.009846132576383929
500100007,1,Do you feel that your skills and abilities are being fully utilized?,Do you feel that the training and development opportunities provided align with your career goals?,0.2875912486923933,0.0908491818425848,0.006822017066258294
500100007,2,Do you have opportunities for career growth and advancement?,Do you feel that opportunities for career growth and advancement within the company are effectively communicated?,0.3203193517736149,0.10407876234058266,0.009593701066186861
500100007,3,Do you feel valued and supported by your employer?,Do you feel that the training and development opportunities provided align with your career goals?,0.1913392631614961,0.07872947258457966,0.002605875562139654
500100007,4,Do you feel like your work is meaningful and makes a positive impact?,Do you feel that the training and development opportunities provided align with your career goals?,0.2170816756064001,0.0810788890115535,0.0030417546350747938
500100007,5,Do you feel like you have a good work-life balance?,Do you have any additional comments or feedback regarding career development?,0.2336280167385725,0.07377248489735866,0.004147393920463607
500100012,0,My work gives me a feeling of accomplishment,How motivated do you feel to perform well in your job on a daily basis?,0.02540221998427,0.005080443996854,0.00012905455602584923
500100012,1,I feel valued and respected by my organization,Do you feel that your efforts and contributions are adequately recognized by the company?,0.0498561927061036,0.02244368493594586,0.0004945900625026714
500100012,2,I am motivated by the work I do,Do you feel that your efforts and contributions are adequately recognized by the company?,0.0892688875869714,0.047679831951222516,0.0010845053541454473
500100012,3,I feel that my opinions and ideas are taken into consideration,Do you feel that your efforts and contributions are adequately recognized by the company?,0.1451742875787343,0.051161408633471586,0.003030609307190507
500100012,4,I feel that my work is meaningful and makes a positive contribution,Do you feel that your efforts and contributions are adequately recognized by the company?,0.1276119215161368,0.05110274968365007,0.0021855800678317323
500100012,5,I feel that I am able to make a difference in my organization,Do you feel that your efforts and contributions are adequately recognized by the company?,0.1048444463858452,0.05599178350360018,0.001506314216842221
500100037,0,I feel that I have enough time to get things done at work,Have you ever taken time off work due to stress or pressure?,0.0702324349442283,0.02678373092878004,0.0006508732418201966
500100037,1,I feel that I have to make a lot of effort to meet the expectations of my job,Which of the following contribute most to your work-related pressure? (Select up to 3),0.0614675828043691,0.03357124202167893,0.0003121145031322199
500100037,2,I feel that I am able to handle the pressure of work,What are the main sources of pressure you experience at work? (Select all that apply),0.0675809743179118,0.050386470106021645,0.00011193557205620074
500100037,3,I feel that I have to make a choice between work and my personal life,Have you ever taken time off work due to stress or pressure?,0.050784795260207,0.022180128643931298,0.00042945581719948725
500100037,4,I feel that I can talk to my supervisor about work pressure,How often do you feel pressure at work?,0.061359677928069,0.03424006569163338,0.0005714798958855446
500100047,0,What is the overall effectiveness of the training and development programs?,Any additional comments or feedback regarding training and development programs?,0.3302891295379082,0.1713688683895806,0.013687681572368215
500100047,1,How would you rate the relevance of the training and development programs to your job?,How satisfied are you with the quality of training and development programs offered by the company?,0.3354434138225855,0.19920642712214245,0.011314201211038195
500100047,2,Do you feel that the training and development programs have helped you in your career?,How satisfied are you with the quality of training and development programs offered by the company?,0.2738884004808654,0.16510299525059016,0.0104238105603359
500100047,3,How satisfied are you with the trainers and facilitators of the training and development programs?,How satisfied are you with the quality of training and development programs offered by the company?,0.5664776108983309,0.232155427901108,0.043359792675981446
500100047,4,How would you rate the quality of the training materials and resources?,How satisfied are you with the quality of training and development programs offered by the company?,0.2494641819270987,0.11542461699361617,0.007171934316670387
500100051,0,Do you feel like you have enough time to do things you enjoy outside of work?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.6055300708194984,0.1435893597257627,0.052478142622707856
500100051,1,Do you feel like your work is affecting your personal relationships?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.234391956558725,0.1095327880376948,0.007745978113866193
500100051,2,Do you feel like you have a good balance between your work and personal life?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.2958332839696959,0.10640021547034524,0.010485530920935427
500100051,3,Do you feel like you are able to disconnect from work when you are not at work?,Do you feel that you have enough time to fulfil your personal commitments outside of work?,0.2100420126042014,0.07087565908019171,0.005834678947013476
500100052,0,Do you feel like you have enough time to do things you enjoy outside of work?,Do you feel encouraged to take breaks and utilize your vacation time?,0.1825741858350554,0.05109080078924399,0.004496706796449903
500100052,1,Do you feel that your work interferes with your personal life?,Do you feel encouraged to take breaks and utilize your vacation time?,0.2462449509330356,0.1008756045494363,0.010279042316016037
500100052,2,Do you feel like you have to choose between work and personal life?,Do you feel encouraged to take breaks and utilize your vacation time?,0.2531848417709166,0.0899939086547101,0.009516932821690858
500100052,3,Do you feel that your employer cares about your work-life balance?,Do you think that your company is maintaining a healthy work-life balance?,0.3693674263995535,0.12890293804893763,0.017786621211038658
500100053,0,"Do you feel like you have enough time to do things you enjoy, outside of work?",Do you feel that you have enough time to attend to personal and family matters outside of work hours?,0.4477268955297417,0.08836879573112601,0.022918559097182472
500100053,1,How often do you work on weekends?,How long have you been with the company?,0.0834467977467655,0.023175916673594112,0.0007672457714870443
500100053,2,Do you feel like your work is affecting your personal life in a negative way?,Do you feel that you have enough time to attend to personal and family matters outside of work hours?,0.1671392660698929,0.05811577973610669,0.0023415080007748554
500100053,3,How many hours do you work per week?,How long have you been with the company?,0.0861775895147389,0.026670776804075563,0.0008627056257422617
500100053,4,Do you feel like you have a good work-life balance?,Do you feel that you have enough time to attend to personal and family matters outside of work hours?,0.1659813685435741,0.09374331119001397,0.004066356114441545
500100054,0,Do you feel like you have enough time to do things you enjoy outside of work?,How often do you feel overwhelmed by your workload?,0.1118033988749895,0.0347235115149098,0.001697046376705413
500100054,1,Do you feel like your work is affecting your personal relationships?,How often do you feel overwhelmed by your workload?,0.1651445647689541,0.04863177388260385,0.0032186066029934427
