QUESTIONNAIRE_ID,CONVERSION_ERROR,IS_JSON,ERROR_MESSAGE,GENERATED_QUESTIONNAIRES,QUESTIONS_WITH_MISSING_ANSWERS,NOT_UNIOUE_QUESTION_CODES,GENERATED_QUESTION_NUMBER,QUESTION_NUMBER_DEVIATION,QUESTION_NUMBER_DEVIATION_FROM_SAMPLE,AVERAGE_GENERATED_ANSWER_NUMBER,AVERAGE_ANSWER_NUMBER_DEVIATION
1146002,True,False,"Expecting ',' delimiter: line 128 column 1 (char 1822)",-1,-1,0,0,0,-1,0,0
1146004,False,True,,1,-1,0,6,1,-1,5.0,-2.0
1173001,True,False,Expecting property name enclosed in double quotes: line 67 column 2 (char 1021),-1,-1,0,0,0,-1,0,0
1173002,True,False,"Expecting ',' delimiter: line 81 column 2 (char 1356)",-1,-1,0,0,0,-1,0,0
1173003,True,False,"Expecting ',' delimiter: line 103 column 1 (char 1572)",-1,-1,0,0,0,-1,0,0
1173004,True,False,"Expecting ',' delimiter: line 103 column 1 (char 1488)",-1,-1,0,0,0,-1,0,0
1173005,True,False,"Expecting ',' delimiter: line 143 column 1 (char 1737)",-1,-1,0,0,0,-1,0,0
1213249,True,False,Invalid \escape: line 3 column 5 (char 18),-1,-1,0,0,0,-1,0,0
1433792,True,False,"Expecting ',' delimiter: line 108 column 1 (char 1391)",-1,-1,0,0,0,-1,0,0
5100002,True,False,"Expecting ',' delimiter: line 151 column 1 (char 2240)",-1,-1,0,0,0,-1,0,0
5100003,True,False,"Expecting ',' delimiter: line 109 column 1 (char 1944)",-1,-1,0,0,0,-1,0,0
500000002,False,True,,1,-1,0,6,10,-1,4.333333333333333,-2.458333333333333
500000003,True,False,"Expecting ',' delimiter: line 99 column 2 (char 1517)",-1,-1,0,0,0,-1,0,0
500000005,True,False,"Expecting ',' delimiter: line 53 column 2 (char 714)",-1,-1,0,0,0,-1,0,0
500100002,True,False,"Expecting ',' delimiter: line 102 column 1 (char 1581)",-1,-1,0,0,0,-1,0,0
500100003,True,False,"Expecting ',' delimiter: line 103 column 1 (char 1500)",-1,-1,0,0,0,-1,0,0
500100004,True,False,"Expecting ',' delimiter: line 103 column 1 (char 1614)",-1,-1,0,0,0,-1,0,0
500100005,True,False,Expecting property name enclosed in double quotes: line 77 column 2 (char 1237),-1,-1,0,0,0,-1,0,0
500100006,False,True,,1,-1,0,5,4,-1,5.4,-1.6222222222222227
500100007,False,True,,1,-1,0,6,8,-1,5.0,-1.7857142857142856
500100008,True,False,"Expecting ',' delimiter: line 117 column 1 (char 1800)",-1,-1,0,0,0,-1,0,0
500100009,True,False,"Expecting ',' delimiter: line 53 column 2 (char 783)",-1,-1,0,0,0,-1,0,0
500100010,True,False,"Expecting ',' delimiter: line 53 column 2 (char 899)",-1,-1,0,0,0,-1,0,0
500100011,True,False,"Expecting ',' delimiter: line 53 column 2 (char 798)",-1,-1,0,0,0,-1,0,0
500100012,False,True,,1,-1,0,6,-1,-1,5.0,-0.7999999999999998
500100013,True,False,"Expecting ',' delimiter: line 105 column 1 (char 1362)",-1,-1,0,0,0,-1,0,0
