QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,RL_F1_SCORE,RL_F1_SCORE_MEAN,RL_F1_SCORE_VAR
500000005,0,How would you rate the overall quality of the course?,How do you rate this course?,0.5,0.1972549019607843,0.04944944252210688
500000005,1,What did you find most valuable or engaging about the course?,What's important for you,0.25,0.1665032679738562,0.011063586654705452
500000005,2,What could the course do better?,What's your preferred device?,0.1818181818181818,0.1368298368298368,0.005987524518993048
500000005,3,How has the course helped you in your personal or professional development?,How do you rate this course?,0.2222222222222222,0.13360853113175092,0.008032377158251397
500000005,4,Would you recommend this course to others?,How do you rate this course?,0.4615384615384615,0.15421245421245416,0.0355740718378081
500100047,0,How satisfied are you with the current training and development programs offered by the organization?,How satisfied are you with the quality of training and development programs offered by the company?,0.8387096774193549,0.3855810159436411,0.0688203289803183
500100047,1,What do you think is the most effective way to improve the current training and development programs?,How satisfied are you with the quality of training and development programs offered by the company?,0.3636363636363636,0.2507290648419681,0.0073497496648945865
500100047,2,Have you participated in any training or development programs in the past 6 months?,How satisfied are you with the quality of training and development programs offered by the company?,0.3333333333333333,0.25328407224958943,0.006793115581547722
500100047,3,How important is it for you to have opportunities for professional development and growth?,How satisfied are you with the quality of training and development programs offered by the company?,0.1999999999999999,0.12949096880131358,0.0023706168555412627
500100047,4,What would you like to see changed or improved in the current training and development programs?,Any additional comments or feedback regarding training and development programs?,0.3846153846153846,0.2747353184449958,0.010849311597400527
500100055,0,Do you feel overwhelmed by your current workload?,How often do you feel overwhelmed by your workload?,0.823529411764706,0.27869429590017825,0.08512680671928471
500100055,1,How often do you feel like you're able to manage your workload effectively?,How often do you feel overwhelmed by your workload?,0.6086956521739131,0.3231147067051695,0.029152705043805443
500100055,2,What is the most challenging aspect of managing your workload?,What improvements would you suggest to better manage workloads within the company?,0.2727272727272727,0.17902711323763953,0.004833577386670646
500100055,3,How would you rate the effectiveness of your current workload management strategies?,"How would you rate the workload management within your team? (1 being very poor, 10 being excellent)",0.4827586206896552,0.2751484148035872,0.02141075697752078
500100055,4,What changes would you like to see in your workload management processes?,What improvements would you suggest to better manage workloads within the company?,0.4166666666666667,0.21923708475432613,0.016713466554903363
500100055,5,How confident are you that your workload management processes are aligned with your organization's goals?,How often do you feel overwhelmed by your workload?,0.32,0.23756854256854254,0.006004385537502423
