QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
500000005,0,How would you rate the overall quality of the course?,How do you rate this course?,0.2108185106778919,0.06980162223066913,0.007579205909674296
500000005,1,What did you find most valuable or engaging about the course?,How do you rate this course?,0.0660288541995552,0.035749431791518745,0.0011273536500457598
500000005,2,What could the course do better?,How do you split the welfare amount?,0.0925149271097724,0.033959416528899576,0.0021913333618258785
500000005,3,How has the course helped you in your personal or professional development?,How do you split the welfare amount?,0.0751499508526422,0.04465706349788628,0.0008015671656890037
500000005,4,Would you recommend this course to others?,How do you rate this course?,0.0962613048167606,0.0464790695240708,0.0019327395227333902
500100047,0,How satisfied are you with the current training and development programs offered by the organization?,How satisfied are you with the quality of training and development programs offered by the company?,0.7719788568013329,0.2509333001212175,0.08801133642702592
500100047,1,What do you think is the most effective way to improve the current training and development programs?,How satisfied are you with the quality of training and development programs offered by the company?,0.2100420126042014,0.13317129938398223,0.00604860186962585
500100047,2,Have you participated in any training or development programs in the past 6 months?,How satisfied are you with the quality of training and development programs offered by the company?,0.1436836127712251,0.08200948470014258,0.0013221296140719556
500100047,3,How important is it for you to have opportunities for professional development and growth?,How satisfied are you with the quality of training and development programs offered by the company?,0.066020171049007,0.05480934782658712,0.00013813236510234876
500100047,4,What would you like to see changed or improved in the current training and development programs?,Any additional comments or feedback regarding training and development programs?,0.25,0.14107995530836154,0.007814614388904937
500100055,0,Do you feel overwhelmed by your current workload?,How often do you feel overwhelmed by your workload?,0.5777298366654254,0.14702369147131028,0.04836275852360116
500100055,1,How often do you feel like you're able to manage your workload effectively?,How often do you feel overwhelmed by your workload?,0.3922322702763681,0.12128329522138409,0.019869670224660584
500100055,2,What is the most challenging aspect of managing your workload?,How often do you feel overwhelmed by your workload?,0.1490711984999859,0.054607491552691546,0.0025460178273635633
500100055,3,How would you rate the effectiveness of your current workload management strategies?,"How would you rate the workload management within your team? (1 being very poor, 10 being excellent)",0.3629000231748776,0.1212614428653722,0.016307865204934165
500100055,4,What changes would you like to see in your workload management processes?,"How would you rate the workload management within your team? (1 being very poor, 10 being excellent)",0.1814500115874388,0.08731470830812586,0.005435624761036357
500100055,5,How confident are you that your workload management processes are aligned with your organization's goals?,"How would you rate the workload management within your team? (1 being very poor, 10 being excellent)",0.1350421749257694,0.06718001707394028,0.0013264066844159103
