ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,How would you rate the overall work environment?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.07137485028505502
0,How would you rate the overall work environment?,Do you feel safe in the workplace?,0.08617758951473893
0,How would you rate the overall work environment?,How would you describe the level of collaboration and teamwork within your team or department?,0.15755903358534953
0,How would you rate the overall work environment?,Are Diversity and inclusion valued and promoted within the company?,0.04745759479541646
0,How would you rate the overall work environment?,I feel comfortable expressing my opinions and ideas.,0.0
0,How would you rate the overall work environment?,How can the company better foster a positive and inclusive workplace culture?,0.052269350220819126
1,Do you feel encouraged to share your opinions and ideas?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.015960991437301057
1,Do you feel encouraged to share your opinions and ideas?,Do you feel safe in the workplace?,0.25819888974716104
1,Do you feel encouraged to share your opinions and ideas?,How would you describe the level of collaboration and teamwork within your team or department?,0.053137360280074854
1,Do you feel encouraged to share your opinions and ideas?,Are Diversity and inclusion valued and promoted within the company?,0.050580904312838224
1,Do you feel encouraged to share your opinions and ideas?,I feel comfortable expressing my opinions and ideas.,0.18257418583505533
1,Do you feel encouraged to share your opinions and ideas?,How can the company better foster a positive and inclusive workplace culture?,0.04141214187941538
2,Do you feel like your coworkers respect your personal space?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.011286125279775997
2,Do you feel like your coworkers respect your personal space?,Do you feel safe in the workplace?,0.25819888974716104
2,Do you feel like your coworkers respect your personal space?,How would you describe the level of collaboration and teamwork within your team or department?,0.04338647298820589
2,Do you feel like your coworkers respect your personal space?,Are Diversity and inclusion valued and promoted within the company?,0.0
2,Do you feel like your coworkers respect your personal space?,I feel comfortable expressing my opinions and ideas.,0.050580904312838224
2,Do you feel like your coworkers respect your personal space?,How can the company better foster a positive and inclusive workplace culture?,0.0
3,How would you rate the level of collaboration among team members?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.10342150548986676
3,How would you rate the level of collaboration among team members?,Do you feel safe in the workplace?,0.06602885419955529
3,How would you rate the level of collaboration among team members?,How would you describe the level of collaboration and teamwork within your team or department?,0.4191875610532292
3,How would you rate the level of collaboration among team members?,Are Diversity and inclusion valued and promoted within the company?,0.046689450558483385
3,How would you rate the level of collaboration among team members?,I feel comfortable expressing my opinions and ideas.,0.0
3,How would you rate the level of collaboration among team members?,How can the company better foster a positive and inclusive workplace culture?,0.060290994064911
4,Do you feel like your work contributes to a larger goal?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.022648579000076996
4,Do you feel like your work contributes to a larger goal?,Do you feel safe in the workplace?,0.2335496832484569
4,Do you feel like your work contributes to a larger goal?,How would you describe the level of collaboration and teamwork within your team or department?,0.04589955709595567
4,Do you feel like your work contributes to a larger goal?,Are Diversity and inclusion valued and promoted within the company?,0.0
4,Do you feel like your work contributes to a larger goal?,I feel comfortable expressing my opinions and ideas.,0.046689450558483385
4,Do you feel like your work contributes to a larger goal?,How can the company better foster a positive and inclusive workplace culture?,0.042632170747776456
5,Do you feel like your company values its employees?,"On a scale of 1 to 10, how would you rate the overall workplace culture within the company? (1 being very poor, 10 being excellent)",0.009336667588043742
5,Do you feel like your company values its employees?,Do you feel safe in the workplace?,0.28867513459481287
5,Do you feel like your company values its employees?,How would you describe the level of collaboration and teamwork within your team or department?,0.040110337763590895
5,Do you feel like your company values its employees?,Are Diversity and inclusion valued and promoted within the company?,0.0
5,Do you feel like your company values its employees?,I feel comfortable expressing my opinions and ideas.,0.05524220127634179
5,Do you feel like your company values its employees?,How can the company better foster a positive and inclusive workplace culture?,0.039582766879518234
