ID,QUESTION_ID,GENERATED,GROUND_TRUTH,BLEU_SCORE
0,0.0,Very clear,Executive/Senior Management,0
0,0.0,Very clear,Manager,0
0,0.0,Very clear,Staff/Employee,0
1,0.0,Somewhat clear,Executive/Senior Management,0
1,0.0,Somewhat clear,Manager,0
1,0.0,Somewhat clear,Staff/Employee,0
2,0.0,Not very clear,Executive/Senior Management,0
2,0.0,Not very clear,Manager,0
2,0.0,Not very clear,Staff/Employee,0
3,0.0,Not clear at all,Executive/Senior Management,0
3,0.0,Not clear at all,Manager,0
3,0.0,Not clear at all,Staff/Employee,0
0,1.0,Very relevant,Yes,0
0,1.0,Very relevant,No,0
0,1.0,Very relevant,Not sure,0
1,1.0,Somewhat relevant,Yes,0
1,1.0,Somewhat relevant,No,0
1,1.0,Somewhat relevant,Not sure,0
2,1.0,Not very relevant,Yes,0
2,1.0,Not very relevant,No,0
2,1.0,Not very relevant,Not sure,0.13531520539516304
3,1.0,Not relevant at all,Yes,0
3,1.0,Not relevant at all,No,0
3,1.0,Not relevant at all,Not sure,0.10748233812739852
0,2.0,Too detailed,Very involved,0
0,2.0,Too detailed,Somewhat involved,0
0,2.0,Too detailed,Neutral,0
0,2.0,Too detailed,Not very involved,0
0,2.0,Too detailed,Not involved at all,0
1,2.0,Just right,Very involved,0
1,2.0,Just right,Somewhat involved,0
1,2.0,Just right,Neutral,0
1,2.0,Just right,Not very involved,0
1,2.0,Just right,Not involved at all,0
2,2.0,Too high-level,Very involved,0
2,2.0,Too high-level,Somewhat involved,0
2,2.0,Too high-level,Neutral,0
2,2.0,Too high-level,Not very involved,0
2,2.0,Too high-level,Not involved at all,0
3,2.0,Not detailed enough,Very involved,0
3,2.0,Not detailed enough,Somewhat involved,0
3,2.0,Not detailed enough,Neutral,0
3,2.0,Not detailed enough,Not very involved,0.13531520539516304
3,2.0,Not detailed enough,Not involved at all,0.09695758146235765
0,3.0,"Yes, strongly",Very clear,0
0,3.0,"Yes, strongly",Somewhat clear,0
0,3.0,"Yes, strongly",Very unclear,0
1,3.0,"Yes, somewhat",Very clear,0
1,3.0,"Yes, somewhat",Somewhat clear,0
1,3.0,"Yes, somewhat",Very unclear,0
2,3.0,"No, somewhat",Very clear,0
2,3.0,"No, somewhat",Somewhat clear,0
2,3.0,"No, somewhat",Very unclear,0
3,3.0,"No, strongly",Very clear,0
3,3.0,"No, strongly",Somewhat clear,0
3,3.0,"No, strongly",Very unclear,0
