QUESTIONNAIRE_ID,ID,GENERATED,GROUND_TRUTH,BLEU_SCORE,BLEU_SCORE_MEAN,BLEU_SCORE_VAR
500100054,0,How often do you feel stressed?,How often do you feel overwhelmed by your workload?,0.4952302098832032,0.10794034944481112,0.03537075863964525
500100054,1,How often do you take breaks during work?,How often do you feel overwhelmed by your workload?,0.4085166851999189,0.09435550104958433,0.023641138005237015
500100054,2,How often do you feel overwhelmed by work?,How often do you feel overwhelmed by your workload?,0.7642647363993407,0.1463472938282808,0.07864182035757855
500100054,3,How often do you feel energized after work?,How often do you feel overwhelmed by your workload?,0.527392772809048,0.1113377992794599,0.038108677994230365
500100054,4,How often do you feel satisfied with your work-life balance?,How often do you feel overwhelmed by your workload?,0.5163977794943222,0.1459793602227657,0.028496964764828898
500100054,5,How often do you feel that you have enough time for yourself?,How often do you feel overwhelmed by your workload?,0.3892494720807615,0.09187240865115508,0.018705432351169265
500100054,6,How often do you feel that you can balance your personal and professional life?,How often do you feel overwhelmed by your workload?,0.3631365196012814,0.09597888848846561,0.014497950503728508
500100061,0,How would you rate the overall work environment?,How would you describe the level of collaboration and teamwork within your team or department?,0.1575590335853495,0.06913973640022981,0.002729656926289427
500100061,1,Do you feel encouraged to share your opinions and ideas?,Do you feel safe in the workplace?,0.258198889747161,0.10031074558197427,0.009395650321214373
500100061,2,Do you feel like your coworkers respect your personal space?,Do you feel safe in the workplace?,0.258198889747161,0.060575398721330144,0.009843716725693888
500100061,3,How would you rate the level of collaboration among team members?,How would you describe the level of collaboration and teamwork within your team or department?,0.4191875610532292,0.11593639422767422,0.023188290489230278
500100061,4,Do you feel like your work contributes to a larger goal?,Do you feel safe in the workplace?,0.2335496832484569,0.06523657344179151,0.007125545141469046
500100061,5,Do you feel like your company values its employees?,Do you feel safe in the workplace?,0.2886751345948128,0.07215785135038454,0.011681461811432248
